doc_id,chunk_id,char_start,text,chunk_quality_bin,doc_quality_bin
5846,16,22497,"32.Le  parti  sentono  la  necessit di costituire un ""centro  di  assistenzacontrattuale"",  a composizione paritetica, per l'esame della  problematicacontrattuale e per proporre soluzioni alle tematiche appresso specificate:1)    esame  e  interpretazione autentica della normativa contrattuale  in  caso  di  dubbio  o  incertezza,  su segnalazione  di  una  delle  parti  stipulanti;2)    esame  e possibile soluzione di ogni eventuale problema che  dovesse  presentarsi   in   ordine  alle  esigenze  rappresentate   dalle   parti  contrattuali;3)     esame   dell'intera   problematica  inerente  alle   collaborazioni  coordinate  e continuative in ragione delle eventuali modifiche  che  si  rendessero necessarie da apportare agli istituti contrattuali, anche  in  relazione all'evoluzione della dinamica del fenomeno e alle normative che  dovessero intervenire;4)    assistenza alle aziende o alle cooperative che ne facciano richiesta  nell'ambito di un efficace rapporto di collaborazione;5)   esame delle questioni connesse alle direttive dell'Unione europea.TITOLO XXIV - Diritti del collaboratore - Diritti sindacali.Art.

33.Il collaboratore ha diritto alle seguenti informazioni essenziali e a ognisuccessivo   aggiornamento,  relative  all'azienda  o   alla   cooperativariguardanti:1)   dimensioni dell'azienda o della cooperativa;2)   organigramma;3)   nominativo di un responsabile cui fare riferimento;4)   nominativi dei rappresentanti sindacali;5)   nominativi dei rappresentanti della sicurezza;6)   circolari e disposizioni di servizio;7)     comunicazione   per   iscritto  ai  collaboratori   della   volont  dell'azienda o della cooperativa di assunzioni di lavoratori subordinati,  aventi le loro medesime qualifiche.Art.",clean,clean
17182,32,57847,"La delega conterrà l'indicazione dell'ammontare del contri.
buto da trattenere e l’organizzazione sindacale dei viaggiatori o
piazzisti a cui l'azienda dovrà versarlo.

L'azienda verserà l'importo della trattenuta al Sindacato pro-
vinciale della categoria o in mancanza di questo, in un conto cor-
rente indicato dalle Organizzazioni sindacali firmatarie.

35

NOTA TRANSITORIA

Per gli anni 1978 e 1979 il computo della percentuale sarà
rispettivamente pari allo 0,80 per cento e 0,90 per cento sugli ele-
menti predetti.

Art. 41. — Permessi per cariche sindacali.

Ai viaggiatori o piazzisti che siano membri dei Comitati di-
rettivi delle Confederazioni sindacali, dei Comitati direttivi delle
Federazioni nazionali della categoria e di quelli dei Sindacati
nazionali o provinciali della categoria, saranno concessi dei per-
messi da parte dell'azienda, fino ad un massimo di tre giorni
al trimestre, comulabili nell’anno, per il disimpegno delle loro
funzioni sindacali, quando l'assenza dal lavoro venga espressa-
mente richiesta per iscritto dalle organizzazioni predette e non
ostino gravi impedimenti alla normale attività dell'azienda.

Le qualifiche sopra menzionate e le variazioni relative do-
vranno essere comunicate per iscritto dalle organizzazioni pre-
dette alle Associazioni territoriali degli industriali, che provve-
deranno a comunicarle all'azienda cui il viaggiatore appartiene,

Il numero complessivo dei beneficiari dei permessi in que-
stione non può essere superiore a quello dei dirigenti delle R.S.A.
costituite ai sensi del precedente articolo 38.

Art. 42. — Affissioni.

Le Direzioni aziendali consentiranno alle R.S.A. ed ai Sin-
dacati provinciali di categoria aderenti alle Organizzazioni firma-
tarie del presente contratto di far affiggere, in apposito albo,
comunicazioni a firma dei Segretari responsabili dei Sindacati
medesimi o dei dirigenti delle R.S.A.

Le anzidette comunicazioni dovranno riguardare argomenti
sindacali attinenti al rapporto di lavoro.",clean,clean
12928,0,0,"Il giorno 4 af: Min Roma

l’Amministrazione delia Banca d’Italia, rappresentata dal Segretario Generale Paolo Piccialli,
assistito dal Capo del Servizio Personale Inquadramento Normativo ed Economico Augusto Aponte

e da Francesco Nicolò ed Antonella Caronna del Servizio medesimo

e

C.N.E.L.

la FALBI, rappresentata da
2.5 FEB, 2001

N°  AZHR
ARCHIVIO CONTIATTI

Leona dvigl
fitto Lucio
HARINI MAURIZIO

MANCINO ANELLO
CAPPELLETTI CINA

PROIETTI. DANILO
BOS NASSINICIANO

la FIBA-CISL, rappresentata da
ROMOLI AIANVITTORIO
NAADOHE ROBERTO
RoNAno MASSINICIATO
BRUNDV  ACEIANDRO

hanno sottoscritto il presente accordo cornice in tema di contrattualizzazione del rapporto di
impiego del personale delle carriere operativa, dei servizi generali e di sicurezza e operaia. Ù d

I

CONTRATTUALIZZAZIONE DEL RAPPORTO D'IMPIEGO
DEL PERSONALE DELLE CARRIERE OPERATIVA,
DEI SERVIZI GENERALI E DI SICUREZZA E OPERAIA
ACCORDO CORNICE

Le parti, avuta presente la disciplina degli assetti contrattuali definita tra Governo e
pasti sociali, sottoscrivono - nell’esercizio della propria autonomia negoziale e nel rispetto delle
specificità dell’Istituto - il presente accordo, volto a definire la cornice del nuovo modello
contrattuale per il personale delle carriere operativa, dei servizi generali e di sicurezza e operaia.

Le previsioni del presente accordo cornice saranno trasfuse negli accordi di
contrattualizzazione del rapporto di impiego del personale delle carriere operativa, dei servizi
generali e di sicurezza e operaia. Sono fin d’ora confermate le previsioni degli accordi di
contrattualizzazione del 27 aprile 2006 non attinenti alle innovazioni conseguenti all'applicazione
del nuovo modello contrattuale.

Il nuovo modello avrà decorrenza con effetto dal 1° gennaio 2010.

Gli accordi recanti la disciplina degli istituti normativi ed economici concementi il
rapporto d’impiego del personale delle carriere operativa, dei servizi generali c di sicurezza e
operaia avranno durata triennale.",clean,clean
3184,51,89194,"Qualora il limite massimo di cui ai precedenti punti a) e b) sia interamente utilizzato con riferimento a 12 mesi di servizio, al lavoratore che ne faccia richiesta entro 15 giorni successivi alla consegna del listino paga relativo al dodicesimo mese di servizio, verrà riconosciuto, in costanza delle esigenze che hanno giustificato l’utilizzo delle prestazioni supplementari nell’anno di riferimento, il consolidamento nel proprio orario di lavoro di una quota fino al 50% delle ore supplementari prestate nell’anno.

Il consolidamento dovrà risultare da atto scritto e il nuovo orario di lavoro sarà operativo dal mese successivo a quello della richiesta.

Nel rapporto di tipo orizzontale, verticale o misto, le prestazioni straordinarie sono disciplinate dalle disposizioni per i lavoratori a tempo pieno, di cui all’art. 29 del presente contratto.

L’eventuale rifiuto del lavoratore all’effettuazione di lavoro supplementare e straordinario non può integrare in alcun caso gli estremi del giustificato motivo di licenziamento.

Il lavoratore può esimersi dall’effettuazione di prestazioni supplementari o straordinarie unicamente dal momento in cui sopravvengano e fino a quando permangano le seguenti documentate ragioni:",clean,noisy
7921,17,30366,"- verifica, anche attraverso l’iscrizione alla camera di commercio, industria e artigianato, l’idoneità tecnico- (

appalto o contratto d’opera;

- fornisce agli stessi soggetti dettagliate informazioni sui rischi specifici esistenti nell'ambiente in cui sono
destinati ad operare e sulle misure di prevenzione e di emergenza adottate in relazione alla propria
attività.

Il datore di lavoro committente, inoltre, promuove la cooperazione nell’attuazione delle misure di
prevenzione e protezione dei rischi sul lavoro incidenti sulle attività lavorative oggetto dell’appalto e \\

Jh de

ì

d:

coordina gli interventi di protezione e prevenzione dei rischi cui sono sottoposti i lavoratori, nonché
l’informazione finalizzata ad eliminare i rischi dovuti alle interferenze tra ì lavori delle diverse imprese
coinvolte nell'esecuzione dell’opera complessiva.

In relazione a quanto sopra dovrà essere realizzato un unico documento di valutazione dei rischi che indichi
le misure adottate per eliminare le interferenze.

Detto documento non riguarderà i rischi specifici propri della attività delle imprese appaltatrici o dei singoli
lavoratori autonomi.

Parte Quinta — Classificazione Professionale Unica

Art. 5 - Apprendistato

Le parti concordano che l’apprendistato professionalizzante essendo il più idoneo strumento per costruire
professionalità pronte ad essere inserite efficacemente nell’organizzazione aziendale, è essenzialmente
finalizzato, alla sua positiva conclusione, a consolidare il rapporto di lavoro.

L'apprendistato professionalizzante è un contratto a tempo indeterminato disciplinato dalla legge e dalle
seguenti disposizioni.

Ferme le deroghe di legge, possono essere assunti con contratto di apprendistato professionalizzante i
giovani di età compresa tra i diciotto e i ventinove anni.",clean,clean
18159,15,28099,"©) non esegua il lavoro secondo le istruzioni ricevute oppure lo esegua con negligenza;

d) arrechi per disattenzione anche lievi danni alle macchine o ai materiali in lavorazione;
ometta di avvertire tempestivamente il suo capo diretto di eventuali guasti al macchinario in
genere o evidenti irregolarità nell'andamento del macchinario stesso;

e) sia trovato addormentato;

j) fumi nei locali ove è fatto espresso divieto, o introduca senza autorizzazione bevande
alcooliche nello stabilimento;

g) si presenti o si trovi sul lavoro în stato di ubriachezza e in tal caso, inoltre, il dipendente
verrà allontanato;

h) abbia commesso alterchi senza vie di fatto nello stabilimento;

) proceda alla lavorazione o costruzione nell'interno dello stabilimento, senza autorizzazione
della Direzione, di oggetti per proprio uso o per conto terzi, allorché si tratti di lavorazione o
costruzione di lieve rilevanza;

1) in qualunque modo trasgredisca alle disposizioni del regolamento interno dell'azienda o
commetta qualunque atto che porti pregiudizio alla morale o all'igiene.

Potrà essere licenziato con preavviso il dipendente:

- che sia recidivo nella medesima mancanza che abbia già dato luogo a sospensione nei sei
mesi precedenti oppure recidivo nella medesima mancanza che abbia già dato luogo a due
sospensioni; °

- che abbia introdotto nello stabilimento persone estranee senza regolare permesso della
Direzione, salvo il caso in cui la mancanza in concreto abbia carattere di minore gravità
nella quale ipotesi potranno applicarsi i provvedimenti disciplinari di cui al comma
precedente:

- che abbia effettuato assenze ingiustificate prolungate oltre 3 giorni consecutivi.

Ve

BA-NOU-2009 19:49 UGLCHIMICI-D A64920554

Potrà essere licenziato senza preavviso il dipendente:",clean,clean
20844,3,6160,"L’importo annuo lordo dell’assegno ad personam di cui al comma 4 è pari alla
differenza, se positiva, tra:
a) la somma dei trattamenti economici fissi annui lordi in godimento, alla data di
sottoscrizione del presente accordo, riferibili alle sole voci retributive di cui all’allegata
tabella B, riconosciuti in forza dell’applicazione del “CCNL giornalistico”;
b) la somma dei trattamenti economici fissi annui lordi, alla data di sottoscrizione del
presente accordo, attribuiti e riconosciuti in forza dell’applicazione del “CCNL di
riferimento”, riferibili alle sole voci retributive di cui all’allegata tabella C.

6.

L’assegno ad personam di cui al presente articolo è riassorbito, fino a concorrenza,
in caso di incrementi economici conseguenti a future progressioni economiche, a future
progressioni giuridiche, a futuri incrementi contrattuali.

7.

In caso di incrementi economici conseguenti al conferimento di uno degli incarichi
di cui all’allegata tabella D, l’assegno ad personam è inoltre temporaneamente
riassorbito, fino a concorrenza, di un importo pari al 50% della retribuzione di
posizione od altra indennità fissa correlata all’incarico, limitatamente al periodo di
svolgimento dello stesso.

4
8.

Ai sensi dell’art.

2, comma 3 del D.

Lgs.

n.

165/2001, i risparmi di spesa derivanti
dal riassorbimento incrementano:
a) nei casi di cui al comma 6, i fondi risorse decentrate;
b) nel caso di cui al comma 7, le risorse complessivamente destinate alla remunerazione
degli incarichi.

9.

L’assegno ad personam è utile ai fini del trattamento di fine rapporto in misura pari
alla quota dello stesso corrispondente alle voci di trattamento economico del CCNL
giornalistico già utili al medesimo fine.

Art.

4
Norme finali
1.

I lavoratori di cui all’art.

1, possono aderire alla cassa autonoma di assistenza
integrativa dei giornalisti italiani (CASAGIT), laddove in possesso dei requisiti dalla
stessa richiesti.",clean,noisy
5393,60,0,"Il premio annuale per la copertura per il ritiro del libretto viene in-
crementato a decorrere dal 1° gennaio 2008 dagli attuali € 175,00
a € 190,00 annui pro-capite a fronte del seguente aggiornamento
dei capitali assicurati:
- sino a 40 anni non compiuti € 31.000,00
- da 40 a 45 anni non compiuti € 21.000,00
- da 45 a 50 anni non compiuti € 16.000,00
- da 50 a 55 anni non compiuti € 8.500,00
- da 55 a 60 anni non compiuti € 6.000,00
- da 60 a 65 anni non compiuti € 3.000,00
Si precisa che:
nel caso di decesso di un marittimo che sia stato già dichiarato perma-
nentemente non idoneo alla navigazione (ritiro del libretto) da parte della
Commissione di I° grado, qualora il decesso avvenisse prima dell’esito
dell’eventuale ricorso alla commissione di II° grado o prima dell’espleta-
mento degli accertamenti medici a seguito di richiesta di applicazione
della clausola arbitrale, si procederà ad indennizzare gli eredi aventi dirit-
to per l’importo fissato, in base all’età, dall’allegato 4 del CCNLvigente.

Quanto sopra a condizione che il decesso sia avvenuto per la medesi-
ma malattia o infortunio che sia stata determinante per la dichiarazione
di permanente inidoneità alla navigazione, sempre e comunque nel ri-
spetto delle ulteriori norme e procedure per l’accertamento dell’indenniz-
zabilità inerente il ritiro del libretto stesso.

Resta ferma ogni altra previsione contrattuale in materia di tutele
assicurative.

61
ALLEGATO 5
OBBLIGHI DELL’ASSICURATO IN CASO
DI DICHIARATAINIDONEITÁ
L’assicurato è tenuto a proporre ricorso, (attualmente da presentarsi per
l’accesso alla commissione di II grado) nei termini e con le modalità pre-
viste dal Codice della Navigazione e/o dalle leggi vigenti in materia con-
tro la dichiarazione di cancellazione dalle matricole e dai registri della
gente di mare per i motivi che sono oggetto di assicurazione.",clean,clean
15307,17,0,"691, i membri dei Consigli  di  rappresentanza  devono essere messi in condizione  di  espletare  le  funzioni per le quali sono stati eletti e avere a disposizione il  tempo  che  si rende necessario, fatte salve le esigenze operative e quelle  di  servizio non altrimenti assolvibili.Art.

59 - Criteri  per  l'istituzione  di organi di verifica della qualit          e  salubrit  dei  servizi  di  mensa,  e  degli  spacci, per lo          sviluppo delle attivit di protezione sociale e di benessere del          personale, ivi compresi l'elevazione e l'aggiornamento culturale          del  medesimo, nonch  la  gestione degli enti di assistenza del          personale.1.

Entro  sei  mesi  dall'entrata in vigore del  presente  decreto,  con  decreto del Ministro competente saranno istituiti organi di verifica della  qualit e salubrit dei servizi di mensa, e degli spacci, per lo sviluppo  delle  attivit di protezione sociale e di benessere del personale,  ivi  compresi l'elevazione e l'aggiornamento culturale del medesimo, nonch per  la gestione degli enti di assistenza del personale.2.

Tale  decreto, nell'indicare le competenze dei suddetti organi, dovr  prevedere che:  a)   la  presidenza degli stessi sia attribuita al comandante  di  Corpo     dell'ente o del reparto o a un suo delegato;  b)   venga  consentita la partecipazione di rappresentanti di  tutte  le     categorie del personale;  c)  uno dei componenti sia indicato dagli organismi di rappresentanza di     base (COBAR).Art.

60 - Tutela legale.1.

Nei procedimenti a carico di ufficiali o agenti di pubblica sicurezza  o di polizia giudiziaria o dei militari in servizio di pubblica sicurezza,  per  fatti compiuti in servizio anche relativi all'uso delle armi  o  di  altro  mezzo di coazione fisica, continua ad applicarsi l'art.

32  della  legge 22 maggio 1975, n.

152.Art.

61 - Copertura finanziaria.1.",clean,clean
8757,16,29613,"{ principi convenuti nel presente capitolo sono volti a garantire una unifotme applicazione sul
territorio nazionale delle regole sulla formazione nell’apprendistato professionalizzante. 2

La formazione si realizza tramite fa partecipazione a percorsi formativi sia interni che esterni
all'azienda di durata complessiva pari a 120 ore medie annue, comprensive della formazione specifica o
professionalizzante e della formazione finalizzata all'acquisizione delle competenze di base e trasversali.

Le parti nel contratto individuale di apprendistato definiscono il Piano Formativo Individuale (P.E.l.),
che sarà redatto secondo lo schema di cui all'Allegato 7 al presente contratto, nel quale sarà indicata il
percorso formativo per l'acquisizione delle competenze tecnico professionali e specialistiche,.formazione
che sarà. coerente con le qualifiche professionali di destinazione. Tale formazione professionalizzante sarà
non inferiore ad 80 ore medie annue (ivi compresa la formazione teorica iniziale relativa al rischio specifico)
è potrà essere svolta anche on the job e in affiancamento. ;

La formazione professionalizzarite sarà integrata dall'offerta formativa pubblica, interna o esterna
all'azienda, finalizzata all'acquisizione delle competenze di base e trasversali, laddove esistente.

Per l'attivazione dell’apprerdistato professionalizzante e la definizionie dei profili professionali e dei
contenuti della formazione, si fa integrale riferimento all'Allegato 7 al presente contratto.

l'apprendista è tenuto a frequentare regolarmente e con diligenza le iniziative formative esterne e
interne all'azienda.

{n caso di interruzione del rapporto prima del termine il datore di lavoro attesta l'attività formativa
svolta.

Il tutore della formazione svolge le funzioni e riceve la formazione previste dalla fegge.ita funzione
di tutore può essere svolta da un unico referente formativo aziendale «anche nel caso di pluralità di",clean,clean
7852,33,49099,"7.Il  Consiglio con apposita deliberazione potr delegare parte  dei  propripoteri,  cosi  come l'esecuzione di determinati atti, al Presidente  e  alVice Presidente.Il  Consiglio  direttivo  si  riunisce  su  convocazione  del  Presidente,ogniqualvolta questi lo ritenga opportuno o su richiesta di almeno 1/3 deiconsiglieri  in  carica.

La convocazione dovr essere effettuata  a  mezzolettera raccomandata spedita a domicilio del Consigliere almeno 15  giorniprima  della riunione e dovr contenere l'ordine del giorno, il luogo,  ilgiorno, l'ora della riunione, in caso di urgenza il Consiglio potr essereconvocato a mezzo comunicazione telegrafica o via telex o telefax, con  unpreavviso di 48 ore.Per  la validit delle riunioni  necessaria la rappresentanza di tutti  isoci.Alle  riunioni,  e  in  considerazione dell'eventuale particolarit  dellematerie da affrontare, potranno essere invitati ad assistere e riferire  icomponenti dell'Osservatorio provinciale, ove costituito.Le  deliberazioni  sono  validamente  assunte  quando  riportino  il  votofavorevole di almeno i 2/3 pi 1 dei consiglieri presenti.Il  libro  delle adunanze e delle deliberazioni del Consiglio direttivo  tenuto a cura del Presidente.Ai Consiglieri competer, l'indennit di mandato e il rimborso delle spesedocumentate sostenute per l'esercizio delle funzioni.Art.

9 - Presidenza e Vice Presidenza.Il Presidente ha, a tutti gli effetti, la rappresentanza legale dell'Ente;ne ha la firma che pu delegare al Vice Presidente.Il  Presidente ha ogni potere relativo alla esecuzione delle deliberazionidel Consiglio direttivo e della Assemblea e ad esso spetta la supervisionedelle  attivit sociali, nonch la convocazione dell'Assemblea,  ai  sensidell'art.",clean,clean
7166,3,5667,"Le Parti si richiamano all'accordo quadro europeo UNICE-CEEP-CES del 18 marzo 1999 e alle
disposizioni di legge vigenti in cui si prevede che ì contratti a tempo indeterminato sono e continueranno
ad essere la forma comune dei rapporti di lavoro tra i datori di lavoro e i lavoratori. Le parti inoltre
fitengono chie il coritratto di lavoro a tempo determinatò possa contribuire a migliorate la competitività
delle imprese del settore, tramite una migliore flessibilità nella salvaguardia delle esigenze di tutela è dî pari.
apportunità dei lavoratori interessati.

L'assunzione del lavoratore con contratto a tempo determinato avviene a fronte di ragioni di
carattere tecnico, organizzativo, produttive o sostitutivo.

Ai sensi dell'art. 1, comma Ibis, lettera a, del D. Lgs. 06/09/2001 n. 368, è consentita l'apposizione
di tin termine alla durata del contratto in assenza delle ragioni suddette nell'ipotesi del primo rapporto di
lavoro, di durata non superiore a 12 mesì comprensivi dell'eventuale proroga, per lo svolgimento. di
qualunque tipo di mansione. ti

Inolire, ai sensi dell'art, 1, comma 1bis, lettera b, della legge citata, sarà consentita l'apposizione
del termine al contratto di lavoro, per una durata non superiore a 36 mesi comprensivi déll’eventuale
proroga, nelle seguenti ipotesi:

- Assunzione di soggetti comunque percettori di ammortizzatori sociali, nell’ambito della durata
degli stessi;

- Assunzione dî soggetti percettori dell'indennità di mobilità o dell’ASPI;

- Assunzione di giovani dai 30 ai 34 anni;

= Assunzione di soggetti con più di 50 anni se uomini e di 45 anni se donne; }

- Assunzione di soggetti iscritti nelle liste di-cui alla Legge n. 68/1999;

- Assunzione di soggetti con un’invalidità permanente certificata di almeno il 20%;

- Tutte le tipologie di assunzione specificamente individuate néi contratti collettivi aziendali
stipulati con l’assistenza delle 00.SS. territoriali stipulanti il contratto nazioriale.",clean,clean
15403,27,51309,"— per ogni lezione a doppio comando, al di fuori
dell'abilitazione . . . t/4P
— per l'insieme delle lezioni di volo impartite. per
il conseguimento di un brevetto per pilota
privato . . RA . 25P

— per l'insieme delle lezionì di volo impartite per
il conseguimento di un brevetto di pilota pro-
fessionale ./. 0.0  8 P

N.B.: per il conseguimento del brevetto, sia privato che
commerciale, è previsto che venga effettuato l'adde-
stramento su elicotteri scuola e successivamente il
passaggio sull'elicottero desiderato. Pertanto, il pre-
mio totale sì compone del premio relativo al conse
guimento del brevetto (2,5 P oppure 6 P dell'elicottero
Iniziale) più 1 P dell'elicottero sul quale si effettua
la transizione finale.

Voli di trasporto

Per j voli di trasporto e di trasferimento fuori collaudo
effettuati su qualsiasi tipo dl elicottero, verrà pagata una
indennità chilometrica in ragione di L. 85 per chilometro
volato,

Per gli stessi voli, se effettuati di notte, l'indennità chilo-
metrica verrà aumentata del 50%. ] chilometri da conside-
rare per il computo delle predette Indennità sono quelli
risultanti dalle carte aeronautiche di navigazione seguendo
le rotte effettivamente percorse. Detti voli, se Ilmitati ad
un percorso di 100 chilometri, non verranno indennizzati.

Gare, raîds, primati etc.

Per l'esecuzione di voli per gare, raids, primati o per altre
prestazioni aventi carattere di eccezionalità, fermo restando
quanto stabilito nell'art. 4 del contratto, le indennità rela
tive saranno concordate di volta In volta tra le parti in-
teressate.'

— 39

Art.
Art,
Art.
Art.
Art.
Art.
Art.
Art.
Art,
Art.
Art.
Ark,
Art.
Art.
Art.
Art.
Art.
Art.

Art.
Art,
Art.

Art.

Art.
Art.
Art,
Art.

Art.

Art.
Ark

INDICE

1° Assunzione LL
2- Periodo di prova . LL 
3 - Contratto a termine
4 - Mansioni e doveri
5 - Retribuzione
8- Stipendio 0 2/L/.LLL
7- Indennità di volo 0/20. LL.
8 - Aumenti  perlodici
9 - TredlcesIma mensilità .",clean,clean
4770,193,349618,"A tale data  il premio  sar corrisposto in misura       proporzionale  all'effettivo servizio  prestato  presso l'INA  dal 1       giugno 1975.

D) Integrazioni per i Funzionari ex C.C.N.L.

21 luglio 1983:       ai  Funzionari  gi  nominati  al  31  marzo  1983  restano garantite       permanentemente  le seguenti  integrazioni tabellari  in correlazione       alle classi stipendiali sottoindicate:                   Classe                   Integrazione tabellare              (dal 1 gennaio 1988)             (importi annui)                     2                            180.259                     3                            450.459                     4                            708.558                     5                          1.013.757                     6                          1.352.758                     7                          1.716.539                     8                          2.105.520       Ai  Funzionari nominati  fra il  1 aprile  1983 e  il 30 giugno 1984       restano  garantite permanentemente le seguenti integrazioni tabellari       in correlazione alle classi stipendiali sottoindicate:                   Classe                   Integrazione tabellare              (dal 1 gennaio 1988)             (importi annui)                     6                            239.758                     7                            575.339                     8                            934.020 Nota della Segreteria ANIA Secondo quanto stabilito al punto 6 del Verbale d'accordo dell'8.3.1991, le integrazioni  tabellari ""ad personam"" di cui all'art.

153/1 - INA, punto 3, lettera D) devono intendersi aumentate del 20% con decorrenza 1.4.1991.",clean,clean
11814,39,67083,"Il contratto di somministrazione di lavoro a tempo determinato può inoltre essere concluso in tutti i casi di cui al precedente art. 8 qualora non siano reperibili lavoratori, iscritti nelle liste di collocamento della Sezione circoscrizionale territorialmente competente, disponibili all’assunzione a tempo determinato, con le caratteristiche professionali richieste dall’azienda.

I casi di cui punti 1, 3, 6 e 7 del 2° comma non rientrano nelle percentuali massime indicate nella “Normativa comune agli artt. 8 e 8bis”.

Ai sensi dell’art. 20, comma 5 del D. Lgs. n. 276/2003, il contratto di somministrazione di lavoro è vietato:

a)	per la sostituzione di lavoratori che esercitano il diritto di sciopero;
b)	salva diversa disposizione degli accordi sindacali, presso unità produttive nelle quali si sia proceduto, entro i sei mesi precedenti, a licenziamenti collettivi ai sensi degli articoli 4 e 24 della legge 23 luglio 1991 n. 223, che abbiano riguardato lavoratori adibiti alle stesse mansioni cui si riferisce il contratto di somministrazione ovvero presso unità produttive nelle quali sia operante una sospensione dei rapporti o una riduzione dell’orario, con diritto al trattamento di integrazione salariale, che interessino lavoratori adibiti alle stesse mansioni cui si riferisce il contratto di somministrazione;
c)	da parte delle imprese che non abbiano effettuato la valutazione dei rischi ai sensi degli articoli da 28 a 30 del D. Lgs. n. 81/2008.",clean,noisy
18377,6,11975,"13 del CCNL Funzioni locali del 21/5/2018
Incarichi di funzione art.

14 del CCNL Sanità del 21/5/2018
Incarichi di posizione organizzativa artt.

18 e 19 del CCNL Ministeri del 16/2/1999
Incarichi di natura organizzativa e professionale artt.

26 e 27 del CCNL Agenzie fiscali del 28/5/2004
artt.

16 e 17 del CCNL Enti pubblici non economici
Incarichi di posizione organizzativa
del 1/10/2007
Incarichi di natura organizzativa e professionale art.

20 del CCNL Cnel del 18/7/2006
Incarichi di elevata responsabilità art.

55 del CCNL Enac del 19/12/2001
10",clean,noisy
18094,2,3740,"29;
 si riconoscono permessi non retribuiti ai lavoratori che manifestano la volontà di rispettare
festività religiose non contemplate nel vigente CCNL nel limite di 2 festività per anno.

Per i
dipendenti stagionali le suddette giornate lavorative potranno essere recuperate in periodi
temporali diversi."".

TRATTAMENTO DI MALATTIA E INFORTUNIO NON SUL LAVORO (Art.

33)
OPERAI
Al quarto rigo si apporta la seguente modifica:
“Tale importo sarà elevato per il secondo giorno di malattia al 100% della retribuzione normale
netta di cui al suddetto art.

23.”
Al sesto rigo si apporta la seguente modifica:
“A partire dal 2 giorno di malattia e fino al termine della malattia stessa …”
Alla fine dell’articolo si aggiunge, a valere per tutto il personale, quanto segue:
“Nel caso di patologie gravi (uremia cronica, talassemia, emopatie sistematiche, neoplasie) che
richiedono terapie salvavita, i giorni di assenza dal lavoro per sottoporsi a tali terapie,
debitamente certificati dalle competenti ASL o struttura convenzionata, non sono considerati ed
inclusi né ai fini del computo dei periodi di comporto sopra indicati, né ai fini del computo degli
archi temporali di cui ai commi precedenti.”
PARI OPPORTUNITA’ – TUTELA DELLA MATERNITA’ E CONGEDI PARENTALI (Art.

48)
Alla fine dell’articolo si aggiunge il seguente testo:
2
“Al fine di contribuire nella maniera più efficace al processo di conciliazione dei tempi di vita e dei
tempi di lavoro, favorire pari opportunità tra le donne e gli uomini, per tutelare e favorire la
maternità e per creare le condizioni di una paternità sempre più responsabile, si prevede la
possibilità di contrattare a livello locale forme di flessibilità nell’orario di lavoro per i genitori di
figli fino a tre anni o comunque per i genitori che debbano inserire al nido il figlio.",clean,clean
19960,32,60294,"La proposta di rinnovo (piattaforma contrattuale datoriale o sindacale) dovrà pervenire all’altra
parte almeno tre mesi prima della data di scadenza del Contratto o dal termine della proroga.

Durante i tre mesi antecedenti e nei sei mesi successivi alla scadenza del presente Contratto e,
comunque, per un periodo complessivamente pari a nove mesi dalla presentazione della
richiesta di rinnovo, le Parti non assumeranno iniziative unilaterali di sospensione dei benefici
contrattuali o di sciopero.

Nota a verbale
Le Parti, salvo accordo tra le stesse, si impegnano a non sottoscrivere contratti analoghi del
settore con altre associazioni.

Allegato A)
TABELLA DEI MINIMI DI STIPENDIO
(comprensivi dell’ex indennità di contingenza)
I seguenti minimi sono riconosciuti a partire dalla retribuzione del mese di gennaio 2023:
Praticante € 1.376,00
Redattore (con meno di 24
mesi di attività lavorativa nel
settore giornalistico) € 1.502,00
Redattore (con oltre 24 mesi di
attività lavorativa nel settore
giornalistico) € 1.628,00
Capo servizio (o capo area) € 1.680,00
Capo redattore € 1.754,00
Collaboratore redazionale € 1.376,00
Informatore € 100,00
Collaboratore fisso Almeno 2 collaborazioni € 137,00
Almeno 4 collaborazioni € 263,00
Almeno 8 collaborazioni € 525,00
Corrispondente
Regioni e città metropolitane € 767,00
Province e capoluoghi € 525,00
Comuni oltre i 30.000 abitanti € 420,00
non capoluoghi
Comuni fino a 30.000 abitanti € 315,00
Nota a verbale
Ai fini dell’applicazione del presente Contratto la retribuzione giornaliera è pari ad un
ventiseiesimo della retribuzione mensile mentre la retribuzione oraria si ottiene dividendo per
6 (sei) la retribuzione giornaliera.

A tutti i giornalisti in servizio nel periodo di vigenza del Protocollo USPI - CISAL prima dell’ottobre
2022 sarà riconosciuta un’indennità di vacanza contrattuale di euro 20,00 da corrispondere
come EDR con la retribuzione di marzo 2023.",clean,clean
